time_broken_spent_alone,stage_fear,social_event_attendance,going_outside,drained_after_socializing,friends_circle_size,post_frequency,personality,personality_encoded,user_id,event_timestamp,created_timestamp
10.0,1,2.0,2.0,1,4.0,0.0,Introvert,0,2219,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,0.0,1,5.0,0.0,Introvert,0,2220,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,3.0,0,12.0,7.0,Extrovert,1,2221,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,1.0,1,5.0,2.0,Introvert,0,2222,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,1.0,1,2.0,2.0,Introvert,0,2223,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.0,0.0,1,5.0,3.564726631393298,Introvert,0,2224,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,5.0,0,8.0,3.564726631393298,Extrovert,1,2225,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,3.0,0,9.0,5.0,Extrovert,1,2226,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,0,3.0,0.0,1,4.0,0.0,Introvert,0,2227,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,2.0,0.0,Introvert,0,2228,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,4.0,0,7.0,9.0,Extrovert,1,2229,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,2.0,1,5.0,1.0,Introvert,0,2230,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,2.0,0,4.0,0.0,Introvert,0,2231,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,2.0,1,4.0,2.0,Introvert,0,2232,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,0.0,1,4.0,1.0,Introvert,0,2233,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,2.0,1,3.0,0.0,Introvert,0,2234,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,3.0,0,6.0,7.0,Extrovert,1,2235,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,4.0,2.0,Introvert,0,2236,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,5.0,0,7.0,3.0,Extrovert,1,2237,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.963354474982382,2.0,1,3.0,2.0,Introvert,0,2238,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,5.0,0,6.268862911795962,4.0,Extrovert,1,2239,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,6.0,0,12.0,3.0,Extrovert,1,2240,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,1.0,1,5.0,2.0,Introvert,0,2241,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,5.0,0,11.0,7.0,Extrovert,1,2242,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,2.0,1.0,1,2.0,2.0,Introvert,0,2243,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,2.0,0.0,1,4.0,1.0,Extrovert,1,2244,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,3.0,1,2.0,1.0,Introvert,0,2245,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,3.0,2.0,1,2.0,2.0,Introvert,0,2246,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,2.0,1,3.0,0.0,Introvert,0,2247,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,0.0,1,1.0,0.0,Extrovert,1,2248,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,4.0,0,5.0,4.0,Extrovert,1,2249,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,4.0,0,8.0,8.0,Extrovert,1,2250,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,2.0,1.0,Introvert,0,2251,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,3.0,0,12.0,3.0,Extrovert,1,2252,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,2.0,0,5.0,1.0,Introvert,0,2253,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,4.0,0,13.0,6.0,Extrovert,1,2254,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,2.0,1,1.0,1.0,Introvert,0,2255,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,0.0,0,2.0,0.0,Introvert,0,2256,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,2.0,0.0,Introvert,0,2257,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,5.0,0,6.0,3.0,Extrovert,1,2258,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,7.0,6.0,0,12.0,8.0,Extrovert,1,2259,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,3.963354474982382,2.0,1,1.0,1.0,Introvert,0,2260,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,5.0,0,9.0,6.0,Extrovert,1,2261,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,2.0,1,5.0,1.0,Introvert,0,2262,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,3.0,0,6.0,8.0,Extrovert,1,2263,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,1.0,1,4.0,1.0,Introvert,0,2264,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,0.0,1,4.0,1.0,Introvert,0,2265,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,6.0,0,12.0,3.0,Extrovert,1,2266,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,0.0,1,4.0,1.0,Introvert,0,2267,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,2.0,1,5.0,2.0,Introvert,0,2268,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,3.0,0,8.0,7.0,Extrovert,1,2269,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,11.0,9.0,Extrovert,1,2270,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,0.0,1,5.0,2.0,Introvert,0,2271,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.963354474982382,2.0,1,6.268862911795962,0.0,Introvert,0,2272,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,5.0,0,6.0,7.0,Extrovert,1,2273,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,2.0,1,6.268862911795962,1.0,Introvert,0,2274,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,0.0,1,5.0,2.0,Introvert,0,2275,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,0.0,3.0,1,5.0,2.0,Introvert,0,2276,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,0.0,1,2.0,1.0,Extrovert,1,2277,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,5.0,0,10.0,4.0,Extrovert,1,2278,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,2.0,1,1.0,2.0,Introvert,0,2279,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,2.0,1,3.0,2.0,Introvert,0,2280,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.963354474982382,2.0,1,5.0,1.0,Introvert,0,2281,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,6.0,0,7.0,3.0,Extrovert,1,2282,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.963354474982382,0.0,1,1.0,0.0,Introvert,0,2283,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,5.0,2.0,Introvert,0,2284,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,6.0,0,7.0,7.0,Extrovert,1,2285,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,3.0,0.0,1,4.0,0.0,Introvert,0,2286,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,5.0,0,10.0,5.0,Extrovert,1,2287,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,0.0,1,3.0,0.0,Introvert,0,2288,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.0,0.0,1,4.0,2.0,Introvert,0,2289,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,1.0,1,3.0,2.0,Introvert,0,2290,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,0.0,1,3.0,1.0,Extrovert,1,2291,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,11.0,5.0,Extrovert,1,2292,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,3.0,0,8.0,5.0,Extrovert,1,2293,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,5.0,0,14.0,9.0,Introvert,0,2294,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,14.0,4.0,Extrovert,1,2295,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,1.0,1,2.0,2.0,Introvert,0,2296,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,3.0,1.0,1,4.0,1.0,Introvert,0,2297,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,6.0,0,5.0,5.0,Extrovert,1,2298,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,2.0,1,4.0,1.0,Introvert,0,2299,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,2.0,0,3.0,2.0,Introvert,0,2300,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.0,0.0,1,4.0,1.0,Introvert,0,2301,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,2.0,1,3.0,0.0,Introvert,0,2302,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,5.0,0,8.0,7.0,Introvert,0,2303,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,4.0,0,10.0,3.0,Extrovert,1,2304,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.963354474982382,2.0,1,1.0,2.0,Introvert,0,2305,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,5.0,0,10.0,3.0,Extrovert,1,2306,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,3.0,0,6.0,6.0,Extrovert,1,2307,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,0.0,1,2.0,0.0,Introvert,0,2308,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,2.0,1,1.0,1.0,Introvert,0,2309,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,4.0,0.0,Introvert,0,2310,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,4.0,0,8.0,7.0,Extrovert,1,2311,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,1.0,1,1.0,2.0,Introvert,0,2312,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,5.0,0,9.0,8.0,Extrovert,1,2313,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,1.0,1,1.0,1.0,Introvert,0,2314,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,3.0,0,6.0,3.0,Extrovert,1,2315,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,1.0,1,1.0,2.0,Introvert,0,2316,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,1.0,1,3.0,0.0,Introvert,0,2317,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,3.0,0,6.0,6.0,Extrovert,1,2318,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,5.0,0,10.0,4.0,Extrovert,1,2319,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,2.0,1,2.0,0.0,Introvert,0,2320,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,6.0,3.0,0,12.0,5.0,Extrovert,1,2321,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,6.0,0,15.0,5.0,Extrovert,1,2322,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,2.0,1,1.0,2.0,Extrovert,1,2323,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,6.0,0,7.0,9.0,Extrovert,1,2324,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,2.0,1,4.0,0.0,Introvert,0,2325,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,0,2.0,2.0,Introvert,0,2326,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,1.0,1,3.0,1.0,Introvert,0,2327,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,4.0,0,8.0,4.0,Extrovert,1,2328,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,5.0,0,11.0,7.0,Extrovert,1,2329,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,2.0,2.0,Introvert,0,2330,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,4.0,1.0,Introvert,0,2331,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,4.0,0,9.0,8.0,Extrovert,1,2332,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,3.0,0,14.0,7.0,Extrovert,1,2333,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,0.0,1,1.0,0.0,Extrovert,1,2334,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,0.0,1,6.268862911795962,2.0,Introvert,0,2335,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,3.0,1,5.0,2.0,Introvert,0,2336,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,2.0,1,5.0,1.0,Introvert,0,2337,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,5.0,0,15.0,4.0,Extrovert,1,2338,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,2.0,0.0,Introvert,0,2339,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,5.0,0,14.0,5.0,Extrovert,1,2340,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,1.0,1,4.0,0.0,Introvert,0,2341,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,6.0,0,10.0,4.0,Extrovert,1,2342,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,4.0,0,13.0,9.0,Extrovert,1,2343,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,5.0,0,15.0,9.0,Extrovert,1,2344,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,2.0,1,1.0,0.0,Introvert,0,2345,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,5.0,2.0,Introvert,0,2346,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,3.0,1.0,Introvert,0,2347,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,5.0,0,11.0,7.0,Extrovert,1,2348,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,0.0,1,2.0,0.0,Extrovert,1,2349,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,4.0,0,10.0,7.0,Extrovert,1,2350,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,12.0,9.0,Extrovert,1,2351,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,3.0,0,8.0,5.0,Extrovert,1,2352,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,0.0,1,5.0,2.0,Introvert,0,2353,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,6.0,0,9.0,3.0,Extrovert,1,2354,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,2.0,1,2.0,0.0,Introvert,0,2355,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,0.0,1,5.0,0.0,Introvert,0,2356,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,6.0,0,12.0,3.0,Extrovert,1,2357,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,0.0,1,1.0,1.0,Introvert,0,2358,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,1.0,1,1.0,0.0,Introvert,0,2359,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,4.0,0,9.0,5.0,Extrovert,1,2360,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,1.0,1,5.0,2.0,Introvert,0,2361,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,4.0,0,15.0,6.0,Extrovert,1,2362,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,2.0,1,3.0,2.0,Introvert,0,2363,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,0.0,1,4.0,1.0,Introvert,0,2364,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,2.0,1,2.0,1.0,Introvert,0,2365,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,2.0,1,5.0,0.0,Introvert,0,2366,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,6.0,0,10.0,4.0,Extrovert,1,2367,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,7.0,0,9.0,5.0,Introvert,0,2368,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,5.0,5.0,0,6.0,9.0,Extrovert,1,2369,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,7.0,9.0,Extrovert,1,2370,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,2.0,1,1.0,2.0,Extrovert,1,2371,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,3.0,0,7.0,5.0,Extrovert,1,2372,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,12.0,8.0,Extrovert,1,2373,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,7.0,0,11.0,6.0,Introvert,0,2374,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.963354474982382,2.0,1,6.268862911795962,0.0,Introvert,0,2375,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,0.0,0,2.0,2.0,Introvert,0,2376,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,6.0,0,6.268862911795962,7.0,Extrovert,1,2377,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,4.0,2.0,Introvert,0,2378,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,4.0,0,12.0,6.0,Extrovert,1,2379,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,3.0,0,14.0,7.0,Extrovert,1,2380,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,5.0,0,10.0,5.0,Introvert,0,2381,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,5.0,0,15.0,4.0,Extrovert,1,2382,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,0.0,1,5.0,0.0,Introvert,0,2383,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,2.0,1,5.0,1.0,Introvert,0,2384,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,5.0,0,12.0,5.0,Extrovert,1,2385,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,6.0,0,8.0,5.0,Extrovert,1,2386,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,3.0,0,9.0,7.0,Extrovert,1,2387,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,0.0,1,2.0,0.0,Introvert,0,2388,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,2.0,1,4.0,0.0,Introvert,0,2389,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,2.0,1,3.0,0.0,Extrovert,1,2390,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,3.0,0,14.0,4.0,Extrovert,1,2391,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,5.0,0,13.0,7.0,Extrovert,1,2392,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,7.0,0,9.0,5.0,Introvert,0,2393,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,5.0,0,9.0,5.0,Extrovert,1,2394,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,2.0,0,2.0,0.0,Introvert,0,2395,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,0,3.0,1.0,Introvert,0,2396,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,3.0,0,5.0,6.0,Extrovert,1,2397,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,1.0,1.0,Introvert,0,2398,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,6.0,5.0,0,7.0,3.0,Extrovert,1,2399,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,3.0,1,1.0,0.0,Introvert,0,2400,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,0.0,1,2.0,2.0,Introvert,0,2401,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,3.0,0,10.0,7.0,Extrovert,1,2402,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,6.0,0,13.0,5.0,Extrovert,1,2403,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,4.0,0,13.0,6.0,Extrovert,1,2404,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,6.0,0,8.0,7.0,Extrovert,1,2405,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,5.0,0,12.0,3.0,Extrovert,1,2406,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,4.0,0,8.0,3.0,Extrovert,1,2407,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,3.0,0,8.0,7.0,Extrovert,1,2408,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,2.0,1,2.0,2.0,Introvert,0,2409,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,3.0,0,8.0,4.0,Extrovert,1,2410,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,1.0,2.0,Introvert,0,2411,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,6.0,0,13.0,8.0,Extrovert,1,2412,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,9.0,7.0,Extrovert,1,2413,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,5.0,0,12.0,6.0,Introvert,0,2414,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,6.0,0,13.0,6.0,Extrovert,1,2415,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,2.0,1,1.0,2.0,Extrovert,1,2416,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,2.0,1,5.0,2.0,Introvert,0,2417,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,4.0,0,6.268862911795962,7.0,Extrovert,1,2418,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,5.0,0,6.268862911795962,6.0,Extrovert,1,2419,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,0.0,1,5.0,1.0,Introvert,0,2420,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,4.0,0,11.0,6.0,Extrovert,1,2421,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,0,2.0,1.0,1,3.0,1.0,Introvert,0,2422,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,5.0,0,10.0,6.0,Extrovert,1,2423,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,5.0,0,10.0,5.0,Extrovert,1,2424,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,12.0,3.0,Extrovert,1,2425,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
